draw,f_auto,theta_roo,theta_woo,theta_lit,theta_som,theta_min,temperature_exponent,d_onset,cr_onset,d_fall,cr_fall,c_lf,lma,ceff,c_lab_0,c_fol_0,c_roo_0,c_woo_0,c_lit_0,c_som_0,f_lab,f_fol,f_roo,f_woo,failure_reason
742,0.4834972132475365,0.0017453734207516583,0.0009120927351505272,0.006249001968590061,0.0004316874324458151,0.0017744143406216767,0.05306800105292689,355.2621930968163,71.08177139738663,179.52367846929207,144.27412125654502,0.6670934726855409,379.2810025408428,57.02155146164969,748.2615409458712,488.6848440783416,1790.4547579630791,55303.86664086377,1884.0404371278814,27663.149938296025,0.021170066909319454,0.27198928550485646,0.20185220830044756,0.02149122603783999,|NEE| >30
743,0.3384202230305555,0.002686956217451163,0.0004772181901622274,0.0031725223566955838,0.0001169795566607261,0.005125639604858207,0.0643069182783299,53.740156959246875,68.48369708631944,257.94354864775033,79.66217818871294,0.7852391695594219,292.9761700356802,59.4111403477939,240.2164935739266,1241.7765575928684,614.7509379461094,40680.07825469662,1278.2370123423939,171153.7555197538,0.14114629574203802,0.05952763044121701,0.45292198634899966,0.00798386443718985,|NEE| >30
744,0.43726022133550224,0.007157322185141384,0.0006488292391547208,0.0054437611604147675,0.00047906363018783443,0.007276071894383944,0.07210763147345103,233.97117832699385,75.89940433080388,331.3999799309077,134.90983550220477,0.8363395417863477,332.6141167046637,85.16805279897022,1311.958350760495,1581.9075477973363,568.9031153459837,13583.880089046048,167.55558925982598,42940.67337811362,0.31134997325068386,0.01935746602998006,0.029923767693254683,0.20210857169057908,|NEE| >30
746,0.4554078196555802,0.007027938123006941,8.301802833316864e-05,0.0005779633765313235,0.0008684092769496234,0.0018458499872286132,0.07799153647171551,119.00813621121343,12.644701668019232,316.60188991505674,144.06962868726532,0.6547390628064048,116.71978768256903,40.79269947913393,776.813153662774,1541.35200369849,1024.6322044172584,18335.480989287316,319.81024581291825,162496.69396626923,0.1892602481406777,0.0326539631289517,0.2973883766004126,0.02528959247437785,|NEE| >30
747,0.678086570943027,0.004278907485196506,0.0005311411231246205,0.007069442438049237,0.00024206965469431775,0.004763693764081354,0.04513721090893537,77.38835490612779,99.61546789444098,54.62106450423418,107.7190935841218,0.7004619624328312,272.1307315887035,72.93003805271432,1670.5253175609075,705.1577501058246,755.4859996242507,61934.758817905655,1904.0534048972277,48470.168913449495,0.08981538351787637,0.1090676248581058,0.09313445770652796,0.02989596297446282,|NEE| >30
748,0.5417399256902772,0.006669432641667994,0.0005321747898296022,0.0010601991659952635,0.0006540869516030673,0.003296027729426481,0.03316884428266898,113.34510082084478,32.87287287285922,130.91771824279218,147.95770683625722,0.6778190763832362,43.660306319780126,60.96159320072349,1519.8399728170743,386.18150299480305,1880.7177119588384,78612.99780406586,1108.4532158459579,199683.07040911308,0.24310557750990885,0.15510031977265112,0.05134528416461592,0.008708892862546959,|NEE| >30
749,0.5873591154507548,0.007184831226194938,0.0007095877665689233,0.007435360289150385,0.0009363843062717857,0.004102246473515476,0.06060561096829434,274.0678396118673,59.11124130586713,234.71121821878845,113.09004361682867,0.6383970302644606,286.62921906545165,41.78454611308035,1401.6635162614161,281.00375735260076,1688.91366592621,32617.378699321536,1055.0667303648138,28470.575038805153,0.03982745655193546,0.20875019195213537,0.025335305690860836,0.1387279303543135,|NEE| >30
750,0.5890284827770983,0.008230506736942941,0.00020397887273708066,0.0023578558073928174,0.0008352033767785568,0.006451407431306005,0.07369947409258698,279.3471810559044,45.77226689941479,170.516632236859,21.683723915560968,0.7081700998975156,267.28415015147425,87.65061577538398,934.9974736029468,1889.8187712755862,56.58916123005818,52733.18097877354,716.5067383721815,109789.20503396721,0.15767721333104645,0.11528592232612371,0.11243663984070854,0.025571741725023016,|NEE| >30
752,0.3790331289138744,0.00681889026942343,0.00018617751624622954,0.0017524818469681102,0.00020504563727179808,0.003002388297374882,0.05992025068547023,58.61692296680962,31.662713484090105,214.2679444469807,75.49873624925824,0.6384641208787544,308.83740775859366,80.38502317184009,1568.296762816426,1160.1136534191762,656.7404228317725,49479.81570160807,1975.559528000835,168802.16792533488,0.08937407466750065,0.009441230700946011,0.21542980379201587,0.30672176192566314,|NEE| >30
753,0.4340679436109941,0.005680954320885978,0.0007402788337050224,0.00825621219575695,0.0003358847310346222,0.00964428096738425,0.06737295386862638,184.86386773373624,36.5081992633865,186.25174888529784,121.49969797867273,0.4664777138655303,334.5713664021316,27.60824656450305,299.55289874933976,63.864142079836725,1519.5543371975527,62935.94505996252,1817.8814313577104,17513.668169333145,0.008793931672523235,0.12377836612182104,0.05596534661275096,0.3773944119819107,|NEE| >30
754,0.5453178690560802,0.009500410267488265,0.00031296267739256556,0.009156804944223235,0.0007359650809445268,0.008793411792198962,0.06839428448926015,63.73539437414042,68.80154258182843,274.6394377399172,90.9124208997562,0.5483872430048724,195.05625012338422,17.835440867094903,1077.3591627751289,1932.5924786655157,264.2171470085689,88598.49373475013,989.387466439685,38429.6058065353,0.01720555133129743,0.061270087983912126,0.22009816065017487,0.15610833097853538,|NEE| >30
755,0.6392023905390067,0.007101036489656904,0.00016096066604817002,0.0002966616980709243,0.00025171153625697253,0.0033484349034438687,0.06663723236021706,247.66402687266347,82.15667045068555,11.41414125279447,77.8982343672162,0.37927852922122574,340.3231201668555,35.43244953673732,1988.787592524723,160.6290896645038,218.72129941858316,95361.15806193856,1945.4613173925484,169492.37197050021,0.05550812997791163,0.16472862038283118,0.04719711961372559,0.09336373948652493,|NEE| >30
756,0.463862779097991,0.004176437258207218,0.0002925803282352366,0.007817922555185828,0.000849588720485268,0.007536905470128174,0.05883876436495515,43.46277591895835,52.642220601041906,294.79977314429703,105.71883440185722,0.39906566010547345,187.86455099895812,86.48480457990028,215.44489797623308,688.2272929655912,802.8636303218864,22313.88421616638,465.5870575561254,97720.30679474282,0.14434432944189943,0.2105341821953688,0.04354762973107171,0.1377110795336691,|NEE| >30
757,0.5054263323349374,0.004557594630608541,0.0007092504962289741,0.005931854004307672,0.00016888279537240745,0.007607999844820361,0.035927497979822504,364.5863524055108,29.336104926936784,239.2441312998113,43.24340031442185,0.6752289837569898,300.3946416021555,93.15274311452414,1259.8554119563257,476.7074174502111,492.5248222835392,94634.47682695938,1957.2270827144241,166889.06102363387,0.0004530534490146694,0.04297854601921493,0.18770313613628214,0.26343893206055086,|NEE| >30
758,0.5801151529323221,0.004942164848931969,0.0002770323040204493,0.00042079782078040717,0.0002394681772534431,0.00934433924414005,0.041544697457602045,15.310395006802038,45.18601606189759,123.30638166188625,89.18199517071939,0.9100824452308243,304.2394326655802,75.87429253313765,1538.2279554985794,1210.9234175950241,382.80586983915305,1964.241538825443,1650.225670849398,95699.13736148775,0.043380516472179,0.021065310078919958,0.24732050173101025,0.1081185187855687,|NEE| >30
759,0.5256414925356864,0.00843025172928456,0.0009193788384700895,0.006901173049951973,0.000998292996789585,0.008659172156033264,0.05567145978352883,18.886039066906925,96.39309948242892,127.5495833355004,95.96372631344822,0.8941600640684506,243.86124837903753,24.32374848802654,879.8480514515032,300.85918060446943,235.75288133423868,96468.91612179857,1528.8221989666322,162208.0017877928,0.11631286016345173,0.005434564539022222,0.13831250706262516,0.21429857569921457,|NEE| >30
760,0.5884489289337141,0.004091023797827252,0.00039824187585762874,0.005973758327011964,0.0005978615502762483,0.009658471312029595,0.053911571572194436,125.22718722568713,53.1328486688312,299.1565215099706,42.16409948372748,0.9555419237363874,91.02316391946421,12.601869896661558,215.64974182477405,80.9786262792486,928.8395797748793,21656.25856130421,1462.0013226013248,56991.79349672134,0.05712406835364098,0.29598182598624756,0.00013251609857739438,0.05831266062781991,|NEE| >30
762,0.6287361476629771,0.004855704948948782,0.0002898870206694921,0.002184260310037193,0.00037902025912392635,0.00889197076359738,0.04122630570850161,300.98530131046556,94.53460337327623,140.6367670986956,39.56852106437863,0.36880608511715796,182.70080093476972,24.520454931494328,1902.6478334091626,344.87182115460007,609.4370684263496,69049.30042115477,1093.4799590832527,177591.01282511296,0.16153407850108237,0.03719232880021754,0.03812422830811417,0.1344132167276088,|NEE| >30
763,0.39967822862434604,0.0035616546874257674,0.000913867468984442,0.003604725471291273,0.000926393862328648,0.0008854222218370818,0.06310740559724987,247.7016712239257,41.33645704891131,118.55261328708943,37.10108252707052,0.6256654388660624,375.78956899567567,19.69744550612001,1704.382064830119,1496.5752917025318,1157.7634776854795,85013.46139314865,1909.719701482889,102192.3561444282,0.14212464124464752,0.11784921988766976,0.20014555413511137,0.14020235610822523,|NEE| >30
764,0.46288077386489784,0.005819688670520755,0.0006379205070658119,0.0028412255043444848,0.0007828135209896871,0.002586323852376067,0.07564208219059884,286.4844678252089,94.51344805079344,18.46664294389917,61.00120360501639,0.49686573757380376,137.16206131611574,25.7061783876616,660.6632555929604,821.4339255674836,55.06368055717848,17674.715896726044,1854.0432308765278,57638.01324248808,0.16448688043520476,0.12379070552936189,0.19208111934038732,0.056760520830148126,|NEE| >30
765,0.6361436213536901,0.0038786718122048097,0.0004240551353880086,0.0028194693867189527,0.0009355665313836217,0.005499486878101446,0.06478216717612939,12.001475272406491,36.76877514661518,188.81274363537335,46.34901622552309,0.6174164526095007,321.3045616685816,10.072926318181391,1279.941463569776,1065.2314841399477,1763.7904788938642,66882.19180737586,1099.7701137921226,154017.50534781237,0.028834510199458888,0.08320966603618962,0.22576556605924006,0.026046636351421373,|NEE| >30
766,0.5997136498996216,0.006629826232147768,0.0008273699368714722,0.007077898645435907,6.764091082000822e-05,0.0012716818033641259,0.02040953140953607,316.19011852680023,63.0316285488086,331.7435150770795,70.56785647056275,0.9920774380628101,151.7071761471442,16.818714693472195,1446.1170714077325,1362.9397388310022,716.3759357768561,55012.78072339422,515.8537332676685,184518.10255534103,0.2709093420549021,0.03779558906889675,0.04442732505850437,0.04715409391807523,|NEE| >30
768,0.42485812147626,0.008977407665786455,0.0007800914245954252,0.0005301190478731519,0.0003298493846560838,0.006226336440820142,0.037728959022812425,327.1141120004864,12.087749817908037,191.15893630151416,105.91333080076672,0.7762299295871964,295.6897786708778,99.24047663169559,204.37154479842417,411.45644334096835,1275.7636510674663,43475.43149315675,1166.266824604984,57045.627501014365,0.12777804252107322,0.08671584459252471,0.0070571578260407684,0.3535908335841013,|NEE| >30
769,0.3430317759641773,0.005140284224988317,0.0008379472284143669,0.006377014757999852,0.0002785240012950454,0.005665209233625908,0.06399542225052811,121.09924309371542,31.52108733956702,112.53772048285164,137.13185044819411,0.8441148982678691,379.89592166520737,60.91586962105557,1274.9332822370782,562.8067196972672,1854.6006501818954,76200.65799859504,809.7693049836168,35716.75805997664,0.02488438252553474,0.036309316535253176,0.4522128125378494,0.14356171243718546,|NEE| >30
770,0.6538023126380057,0.0021531320347408234,0.000506009565034592,0.007568656472515984,0.0009552654775245571,0.005351179329835762,0.030756537636194237,363.80033953968433,45.002518504558566,155.18956858254484,142.42960224398593,0.5931437096384555,79.80484822860673,10.760187216122647,1205.2609057617267,1137.7385674639656,767.8958696308271,42695.948028476676,270.2957345347158,118817.14407433601,0.09160902269543926,0.007097959121480099,0.05704941223650889,0.19044129330856602,|NEE| >30
771,0.4945202809477014,0.002911019977370364,0.00042689764194588726,0.001925608690038346,0.0004785673674823996,0.004636467133117621,0.026864315757940467,171.8212993248674,70.84251500037848,153.62574646680648,69.31680536990163,0.7707474509641361,169.66102668647054,13.847267027175613,460.3634291192265,1706.3538730555824,1842.641818092449,34081.16344957884,864.4957500049638,125879.55032002224,0.38426983800148024,0.02266981144487033,0.008451099204057792,0.09008897040189028,|NEE| >30
772,0.516494669048094,0.0027904686379999323,0.0005525181355941033,0.0066355641276306925,0.0007212961226195047,0.005959316523119252,0.02288098818743757,359.7477207891408,55.959035692456936,167.31076215727637,106.13973453673306,0.43861263102887454,317.494214635605,22.623853300709204,1021.3793412489365,1801.4128845509144,1537.52173560427,23639.441629515182,227.6974698966609,43573.77338272309,0.09911584422720372,0.05798645188429631,0.2912980705059588,0.03510496433444717,|NEE| >30
773,0.4750076696489455,0.0033676306484563385,0.0008688482412544306,0.0071566645340229796,0.0006595187506685046,0.0017745521314398336,0.0336025039196801,286.64200899756656,52.11152869322153,26.735751915477543,71.55328042327233,0.8938840031443738,173.46552670880914,97.50642637436944,845.359630785205,1046.9761204982865,1619.5329452874705,53496.79815686834,1047.760928021485,158150.37045314346,0.08317990586071605,0.052345056474821634,0.2332137782487565,0.15625358976676038,|NEE| >30
774,0.4257678729544562,0.005282439752300471,0.0005607677761333489,0.0037621243704989748,0.000935712641012944,0.003987515922603638,0.03913413436269815,185.5069580811088,20.35308844655203,90.37019322340106,81.16529375549452,0.3259130602666407,258.35538308403295,39.433599385127195,718.1389828519127,1268.829785123722,455.6102453381549,27118.010486192197,1713.1726306296684,157895.69222209533,0.08851297530924117,0.21621061184594068,0.14279931078713395,0.12670922910322804,|NEE| >30
775,0.5374300251903532,0.0037784347547920793,0.0008743927882367896,0.0010505093695555954,0.0004094024710332225,0.003797793165785136,0.04027911733545207,200.3534180439587,37.347838440579544,248.32617753226293,43.109220347627286,0.25399287975080304,177.8944311432452,93.53167384548193,530.9910384697877,767.9445598709256,473.68740665986513,23182.319692745445,1754.4717319089966,194630.0404310162,0.07997225028150592,0.10083101180772971,0.23022868272383107,0.051538029996580054,|NEE| >30
777,0.3906712519199449,0.001681130834497594,0.0003999684126953214,0.0031164588808418867,0.0002554517375497845,0.00391540469448475,0.025677529229695885,104.99294787783352,54.33115879970586,260.1833348517607,72.53659135562262,0.7224946998613709,259.0933874513238,59.48575735975683,1879.7293525132561,440.90431461381576,1585.9362252431795,99676.20090138167,686.7642011135017,109148.78614925062,0.22942037574921179,0.10752502795164876,0.15662633339382234,0.11575701098537221,|NEE| >30
778,0.4973362257244607,0.0047254836287837585,0.0009556777652960556,0.007620178891952285,0.0005891078287827163,0.0026761389914483538,0.06714082316569486,129.55358578726384,71.21088449235188,125.88236786869837,119.08373378607018,0.2787073847765461,249.32188583104474,87.46750279908588,1607.5385775421091,937.3863140586985,776.657121249371,68882.32020489043,758.5316167119315,7684.052536587096,0.05315534775042738,0.0011477209875055425,0.2904313819109626,0.15792932362664375,|NEE| >30
779,0.3287716785052511,0.0004996012275323938,0.0008721772876768717,0.0001677825406876017,0.0006554166823434588,0.008109109152789768,0.05254492640606023,4.399959461312108,41.46734484000611,328.88314590236337,27.86794575227569,0.6242280999457492,304.2514162657704,99.84869113524012,380.21319608110576,515.0577437765428,1307.465663131846,81324.27822472356,316.8088277205782,83434.53928719359,0.0846885594411584,0.09651812490247985,0.46003405360005273,0.029987583551057996,|NEE| >30
781,0.6100965592043032,0.008510637731609788,0.0005170225185861112,0.002006636817536149,0.0006970677609682449,0.008459608359868078,0.07332738144771082,252.0222903860462,65.45906310079818,72.28854360434521,39.71724729016133,0.26709448848851713,231.68659833569308,86.43520268293699,404.7091020152387,368.103804062436,1249.471800272487,40560.37660290326,231.2175000302566,54907.401590359965,0.03978410710552241,0.12391109804875672,0.13647291216650115,0.08973532347491657,|NEE| >30
782,0.6919599684742377,0.0031315004392044273,0.0003464709661269364,0.0054431809520442504,0.0003291161025137988,6.292327027275586e-05,0.07782778660647492,285.2556933796546,49.27135134521794,94.60884458797273,28.90406473759979,0.3756798443199582,335.3886181357668,50.89868088360331,237.6555709825587,1051.2914087386669,158.97016658858405,55263.84505893103,1004.6757511400444,105930.04012292535,0.010052758610829809,0.13505958697601195,0.09707483577128274,0.0658528501676378,|NEE| >30
783,0.47749917275289155,0.0012753506411333083,0.0009617008381391206,0.0020893766077618474,0.0005727604792452573,0.0051748114002507445,0.062194729025743065,261.0364388537191,68.06656312631722,27.933926478766132,149.84911340176942,0.5540628618333113,135.29541245315744,25.871148768541822,770.423874984602,1806.8296109095832,441.4120026842043,53332.691283191205,1309.8253048161537,8866.25854640471,0.13817961000845905,0.1177199121760211,0.24635689526923008,0.020244409793398258,|NEE| >30
786,0.3552751433676549,0.00362406727545254,0.0006373021417235592,0.0017662052452568043,0.00044429114775437333,0.0032768670953617594,0.04790617725765084,171.3077918460537,40.67129356009898,9.984458665247894,39.7007919820371,0.9652687912896929,276.7505843709955,11.660276068621187,581.6093622568068,74.85689769509338,209.5419535173878,32151.81035555136,1137.6467787558865,72323.0295636584,0.01417586322062575,0.1650190806491451,0.26825632217877676,0.19727359058379745,|NEE| >30
787,0.5406082129949858,0.0063379336954210875,0.0006868322972468901,0.0018865553556318554,9.857799729239996e-05,0.0025720376545817067,0.054864920735708436,245.66307802275716,36.47367947306657,127.92406107534131,43.67247400223001,0.57200257273977,105.70470073344792,17.61168471017357,674.0126050969874,216.19527912878797,923.0414717462205,77045.89717729198,737.0421781199269,82726.8697985846,0.019259387066719338,0.19781061258285468,0.12936028187354343,0.11296150548189665,|NEE| >30
789,0.3180188852103439,0.00028716315107114453,4.193001411779694e-05,0.0011124945296253999,0.0007766094400360598,0.0034689402312029177,0.034763544173143826,256.4528233967875,82.44289237251532,109.42924635069919,33.91347287888683,0.38369306259306507,107.46817082911413,64.63673234979896,761.6300159725699,1293.4263312749574,735.8844642914522,90950.33620350466,85.52177373347722,123715.52569885917,0.2097971271393576,0.10529339913974067,0.30266845351732374,0.0642221349932342,|NEE| >30
790,0.5778325274037412,0.0029673452997984327,0.0008953269985161842,0.0025721182818991347,0.0006205544669157553,0.00028622848268279794,0.07178961912654684,323.86780559640016,69.40835849747194,325.4116384888421,110.58914728645122,0.5959698245168583,232.79902750070147,55.49537084779004,1255.0203779932135,338.9279026318413,677.0660433450781,92849.89232919482,802.9742573619195,64518.93396251907,0.006006198326949315,0.20731018849667135,0.041356456629476686,0.1674946291431614,|NEE| >30
791,0.5361714757443126,0.0024046519220932757,0.0005344427751004932,0.0004812267940228872,0.0004124276243352632,0.003855749401769322,0.019615351942834577,283.58732913647776,48.8406366377659,364.0827648420055,123.86478567263275,0.730302880155129,362.7886095562525,50.04799504408956,710.2315982284807,1740.2958180286366,1502.12923344917,22144.04451767279,147.15604779788748,179282.86801870892,0.11214276839382502,0.23927100810359034,0.05549834836847915,0.05691639938979291,|NEE| >30
792,0.6608223993094872,0.008220418763728943,0.0004025490517852771,0.005874246047959937,0.0008228256909516217,0.00562030444884394,0.048398088331552375,4.7326341196611335,16.88282317346945,114.8468935300257,96.34131710415139,0.554851276433303,98.225582000371,32.834147456238995,171.51398408401855,155.9325156486457,1549.3682358944268,58363.28668765984,1210.1904348869066,82902.04365593835,0.049228761059830296,0.19622256900007146,0.07305789092637778,0.02066837970423325,|NEE| >30
793,0.6603553346258992,0.004537275448715519,0.00011874416545945268,0.007522802693586421,3.992179947993821e-05,0.0004873284549813878,0.0762120673540624,98.85651059277593,46.22214822468548,155.51149256308196,36.11102082404981,0.8401255318214171,48.23716300739412,91.55831846701076,600.2397718821923,1378.1376950578488,1983.1793763538767,13011.24487626341,610.6304122363148,67211.18779937968,0.12228597396184127,0.04007852531292286,0.11229712143441721,0.06498304466491947,|NEE| >30
794,0.4530301328990267,0.008149661421092585,0.0006153962540453073,0.004998952290001017,0.00015469245018025449,0.0043633642882128995,0.045705131163507356,353.27028386176295,83.09757939879287,98.1097228370091,108.35738514004603,0.43528915795612777,385.3142007955361,33.0804945975498,1209.3955803228587,637.7081318085484,561.2632188484502,96285.96687303779,1799.8398621710855,183660.31765257934,0.09099610447065244,0.2613315830802939,0.04128285261003632,0.15335932693999066,|NEE| >30
796,0.6727679629311003,0.007278992684293633,0.0007809095394786469,0.0025674210280018663,0.0004218855657657723,0.004376817907362639,0.04533500830411777,3.147024537710396,39.05971564716497,290.15742382718275,126.5969783250465,0.2909474565504206,145.80718905390702,84.3398891634165,802.5282459513196,1153.1724503402754,452.3162716724434,50525.40732172338,1734.0764136184519,135159.78656086,0.11493564908302453,0.058667334537557896,0.02109763907348375,0.1325314143748336,|NEE| >30
797,0.42192406411793826,0.008974728745938906,0.0009907258693926274,0.007366728167196154,0.0009776640737132886,0.006592874232846457,0.020896880403543705,331.4109857634596,64.04205146614991,240.15850107445607,136.47680458212304,0.594332610129796,16.655061221537682,63.46513709624765,436.0061379525207,1276.3297805947425,1840.9843906097146,18207.088754722976,614.0935107511878,44631.56817855132,0.10118082204217839,0.17168194040808737,0.20096819607867164,0.10424497735312432,|NEE| >30
798,0.6884383750383811,0.0037744867836774607,0.00044124055675393004,0.0010347910423362885,0.00014133843610585807,0.007704175654546466,0.03491368005382973,292.88359314276846,59.48684285465434,142.5186708877507,141.26621333398646,0.1620913451878666,23.06284164767057,86.79067561255134,1447.718914826051,1512.3204973573397,427.54338892469013,42759.57119056806,1348.6315203026256,124564.11467108534,0.07088936970714182,0.04248113580929979,0.1538304215058965,0.04436069793928077,|NEE| >30
799,0.41834868337424463,0.0032370697839061847,0.0009707469971670665,0.006931382152447444,0.000581429670195617,0.005535236866323372,0.05983789302816875,147.15466192531275,32.896550354014394,310.30579963687546,94.19300300207406,0.502082660555758,74.17845606045705,25.658494164321745,1885.4156090553518,1082.2493320425438,538.1170533511748,56206.98717183964,73.63121303135978,90419.8743059664,0.019475295441614703,0.1583337029664121,0.27653454278237977,0.12730777543534869,|NEE| >30
800,0.6201318025930305,0.00572243221716592,0.0009543469974072858,0.007440891178641834,0.0009642070938728239,0.004840495005797765,0.023873357823071525,186.15267744208566,48.26168243089109,356.2195083616006,74.77370961050433,0.972471355291822,98.87112302347732,70.88224491411867,1751.2941202425768,775.0995023890907,1463.1802653168281,33037.83786412426,1921.374355570264,152025.5531769613,0.13922655681487972,0.18168168109985885,0.0006390754038863585,0.05832088408834464,|NEE| >30
801,0.49127449604966655,0.001815896706435597,5.571998449228126e-05,0.008646688122594948,0.00025923474538784255,0.009833616885769409,0.0495224728524996,165.94390519983423,43.99030936793033,138.41657011821897,111.26154205224485,0.8677137428915763,164.8164673760927,11.024471051279017,1573.570699464583,154.5962298324706,1057.7961566667911,90068.39780791687,496.0613207459038,162242.9431646036,0.1619108716903645,0.03098266884400923,0.21298906551459174,0.102842897901368,|NEE| >30
803,0.577796142388113,0.007438794228350831,0.0003263139372186445,0.005227481051887779,0.000349360006305119,0.002572847007271076,0.031686160099186345,157.00591419606573,34.136176506108235,317.6567885972143,141.1692929677102,0.3173608365747519,252.2354197565004,84.24702660883814,1828.745108732606,631.7918260490997,615.1105049462409,17516.90275386209,1120.9697784525752,62703.01276870258,0.13040784565559366,0.011444020361097455,0.22084041491701706,0.05951157667817883,|NEE| >30
804,0.32296617612415685,0.005662973854983165,2.7593664544273138e-05,0.0011902608698599925,0.000673906287697149,0.003315038444570859,0.04714772910486598,218.5697957582322,58.343247060730775,257.6420211002369,45.1778969729876,0.2830382667516991,319.85805821243133,98.20219687794695,539.2893096637783,707.8620234199778,1841.2910376965738,47643.20563173031,1740.3796779620911,117185.25352604565,0.03512853588875547,0.32954797225336585,0.027799729315129224,0.2845575864185926,|NEE| >30
805,0.4822326643731619,0.008911560127268238,0.00021294381727614278,0.0013848257147580972,0.0009125855928243646,0.005547472399594309,0.020227160631867087,171.31881300472392,80.64588610610684,260.2490398189506,89.29809174045207,0.8432933395946928,192.93288625799508,28.836739113559315,1494.4086828654736,1374.10037555785,747.1966872258346,48969.39030058303,1845.5580757430862,174108.81010860435,0.09447008037453206,0.10532500279555365,0.046141160491480634,0.2718310919652718,|NEE| >30
806,0.6496285427172076,0.002219373798534334,0.0008071490572724496,0.0015296045498689513,0.00045311697268081923,0.0014314704108888251,0.03269738191780799,233.0755767502784,27.35166048784259,138.10249838065945,103.36056369166435,0.544179980660167,383.7315875245666,26.30198299524412,1005.305088621427,227.31519401362942,517.9497170375478,6442.541444609823,1208.8018045471306,35723.86698128051,0.2215720148859739,0.02072931197132249,0.1073115192733814,0.0007586111521146368,|NEE| >30
807,0.6249383159168322,0.005924531600987257,0.00030625706527275497,0.006477253651119308,0.0009075513629594709,0.004145748698676472,0.055710345770298444,355.5242590006785,32.966346276613635,134.21483044239736,66.61603946957888,0.34468901112284284,56.46850704046951,54.693530648030894,1247.7227989050914,1583.8210603467808,1304.2823193919326,42578.712970194785,75.29396471265196,36086.36769277381,0.0030702445151719847,0.1402913426163671,0.13017325876041672,0.10152683819121198,|NEE| >30
808,0.43542267610535185,0.002083204948918584,0.000682035452805834,0.0027697884268490553,9.975326510527087e-05,0.009224043792210425,0.04123815670442109,136.82453206178832,69.75763780346672,147.56940230812287,90.37042806237166,0.9901103773658114,127.59470712157706,30.503746441914146,1276.0114493202584,417.8641090426902,1626.9928319728958,11280.268967480642,1128.615971703505,125819.59519320224,0.07577294483893429,0.06560008981852218,0.23976805174311075,0.18343623749408086,|NEE| >30
809,0.67666311710036,0.0025960794027389137,0.0006593388409999298,0.001020687731537026,0.00024004898840790254,0.006320576504429025,0.0354126471182997,145.19038978089642,50.747114788346266,24.063759078898613,70.13413180181044,0.5298220970982477,114.5641644216649,45.37455962995652,1064.6610134464781,1889.312440813503,1158.4142586992682,96088.95293462514,127.45358771135933,102592.72552063571,0.15574239839453077,0.05919542837775059,0.03618128535052118,0.07221777077683744,|NEE| >30
810,0.494223387266179,0.005739862259116851,0.0007878030714559413,0.0017618315997197716,0.0008568938144169571,0.009977003746641936,0.01905659849515563,291.1056013298812,38.52161931961565,68.52664562826192,105.69557646746989,0.711605415529163,156.24995886020957,72.21346933595872,1185.122692438363,268.60893619573574,593.3149127583519,92454.34212317795,1994.1882675509014,156832.11995242487,0.06804120582772456,0.14754779867009377,0.24384001361879562,0.046347594617207055,|NEE| >30
811,0.3727241082581498,0.0035590980699316418,0.0006027576935851214,0.0016437896555963271,0.0007134720797027418,0.006287789489632613,0.04674205850456492,341.8789569868814,85.63537584097877,309.7951957742718,102.86988957327046,0.5691829023566197,394.8322839645348,42.565019308016865,961.5124797945531,1974.0846271194487,1314.3890840535284,75214.99285190446,1183.530888188193,68653.58605734401,0.3740578602446012,0.10690476162248785,0.040171822479686356,0.10614144739507478,|NEE| >30
812,0.4840571623530434,0.004337302001523637,0.00011967140001599959,0.006627791553343817,0.00021718805685787948,0.0060761963005765566,0.06327010614101457,111.46297822744128,75.16243756345557,301.6145769281133,114.52420775011849,0.5214577550742021,13.81474440731024,32.20199711805557,1083.3646411337913,618.8903927167366,240.44674674801655,54720.37338703001,186.25230064281888,125441.37139759237,0.05747064116602189,0.060895020806042005,0.053526236831263854,0.3440509388436288,|NEE| >30
814,0.5967132789481391,0.009499268392613764,0.000753727460927437,0.008949183232536111,0.0005962299682116743,0.00020074380912729834,0.0439760664851225,116.12313263824534,93.01335489692252,22.00372209359718,33.22514814328142,0.3361068594684363,97.17083557271373,81.4880491722904,469.17229254826873,1063.7193245341937,1443.5409844127428,87881.97044427486,1901.7637224466139,83395.06799301013,0.16837376277539748,0.038008039629452296,0.04367433568046986,0.1532305829665413,|NEE| >30
815,0.3568240474098918,0.0032208950802675644,0.0003264944588404949,0.008972480133253913,0.00038342671858684164,0.006216174023637552,0.07115780533872582,8.959217615287663,78.5114251454168,311.0412352275164,63.47406220441856,0.600183133581856,103.47584859067645,23.88913852572769,1047.4597617770041,1262.6565201896751,1298.265690300072,6629.261122154527,1110.334738674189,123214.51230050634,0.2547429342441148,0.22992493087712942,0.10168051427764238,0.056827573191221586,|NEE| >30
816,0.6039168356484845,0.009508728011859733,0.000336767562608746,0.008479989628715205,0.0006159309971208175,0.00707562208372088,0.07193317780553499,257.0516334530355,72.5145617104601,253.5011302954326,113.54359016448997,0.9814669400506205,71.3618717312016,69.16018631250678,1358.3886409792203,574.9824633826133,1250.957532778652,20967.604621418293,1451.1153068615965,109512.63155062082,0.15777181875437946,0.08006427746954198,0.0582573757851248,0.09998969234246924,|NEE| >30
